18.750000	4.324
19.000000	4.305
19.250000	4.286
19.500000	4.268
19.750000	4.249
20.000000	4.232
20.299999	4.211
20.600000	4.193
20.900000	4.177
21.200001	4.161
21.400000	4.152
21.799999	4.133
22.000000	4.125
22.400000	4.108
22.700001	4.095
23.000000	4.084
23.299999	4.072
23.600000	4.061
24.000000	4.045
24.299999	4.033
24.700001	4.016
25.000000	4.003
25.400000	3.985
25.799999	3.967
26.200001	3.950
26.500000	3.937
26.900000	3.920
27.200001	3.906
27.600000	3.889
28.000000	3.873
28.500000	3.852
29.000000	3.831
29.500000	3.809
30.000000	3.788
30.400000	3.772
30.700001	3.759
31.100000	3.742
31.500000	3.725
32.000000	3.704
32.500000	3.682
33.000000	3.661
33.500000	3.639
34.000000	3.618
34.500000	3.597
35.000000	3.577
35.500000	3.556
36.000000	3.537
36.500000	3.518
37.000000	3.500
37.500000	3.481
38.200001	3.457
38.700001	3.439
39.500000	3.413
40.000000	3.396
40.599998	3.377
41.200001	3.357
41.799999	3.339
42.500000	3.317
43.099998	3.299
43.700001	3.281
44.400002	3.261
45.000000	3.243
45.500000	3.228
46.200001	3.208
46.799999	3.190
47.500000	3.170
48.200001	3.150
48.700001	3.135
49.400002	3.115
50.000000	3.097
50.799999	3.074
51.500000	3.054
52.200001	3.034
53.000000	3.012
53.799999	2.989
54.500000	2.970
55.200001	2.952
56.000000	2.931
57.000000	2.905
58.000000	2.880
59.000000	2.856
60.000000	2.831
60.799999	2.812
61.500000	2.796
62.200001	2.779
63.000000	2.760
64.000000	2.736
65.000000	2.713
66.000000	2.691
67.000000	2.668
68.000000	2.646
69.000000	2.624
70.000000	2.603
71.000000	2.582
72.000000	2.561
73.000000	2.541
74.000000	2.521
75.000000	2.501
76.199997	2.479
77.500000	2.455
78.800003	2.432
80.000000	2.411
81.199997	2.392
82.500000	2.371
83.800003	2.351
85.000000	2.333
86.199997	2.316
87.500000	2.298
88.500000	2.285
90.000000	2.265
91.199997	2.250
92.500000	2.234
93.800003	2.217
95.000000	2.202
96.199997	2.186
97.500000	2.169
98.800003	2.153
100.000000	2.137
101.500000	2.119
103.000000	2.101
104.400002	2.084
106.000000	2.065
107.500000	2.047
109.000000	2.028
110.599998	2.007
112.000000	1.989
113.800003	1.965
115.000000	1.948
117.199997	1.917
118.000000	1.906
120.599998	1.868
122.000000	1.847
124.099998	1.815
125.000000	1.801
126.500000	1.777
128.000000	1.752
131.500000	1.694
132.000000	1.686
134.000000	1.653
136.000000	1.621
138.000000	1.589
140.000000	1.558
143.000000	1.514
145.000000	1.485
147.500000	1.451
150.000000	1.418
152.500000	1.386
155.000000	1.356
157.500000	1.328
160.000000	1.301
162.500000	1.276
165.000000	1.252
167.500000	1.230
170.000000	1.209
172.500000	1.189
175.000000	1.171
177.500000	1.153
180.000000	1.137
182.500000	1.120
185.000000	1.105
187.500000	1.089
190.000000	1.074
192.500000	1.059
195.000000	1.044
197.500000	1.029
200.000000	1.014
203.000000	0.995
206.000000	0.976
209.000000	0.957
212.000000	0.937
214.000000	0.924
218.000000	0.897
220.000000	0.885
224.000000	0.860
227.000000	0.842
230.000000	0.825
233.000000	0.809
236.000000	0.794
240.000000	0.775
243.000000	0.763
247.000000	0.748
250.000000	0.738
254.000000	0.727
258.000000	0.718
262.000000	0.712
265.000000	0.709
269.000000	0.706
272.000000	0.705
276.000000	0.705
280.000000	0.706
285.000000	0.709
290.000000	0.713
295.000000	0.718
300.000000	0.724
304.000000	0.730
307.000000	0.734
311.000000	0.739
315.000000	0.744
320.000000	0.750
325.000000	0.756
330.000000	0.763
335.000000	0.769
340.000000	0.775
345.000000	0.781
350.000000	0.787
355.000000	0.793
360.000000	0.799
365.000000	0.805
370.000000	0.810
375.000000	0.815
382.000000	0.821
387.000000	0.824
395.000000	0.828
400.000000	0.829
406.000000	0.830
412.000000	0.829
418.000000	0.826
425.000000	0.819
431.000000	0.811
437.000000	0.801
444.000000	0.786
450.000000	0.771
455.000000	0.757
462.000000	0.736
468.000000	0.717
475.000000	0.692
482.000000	0.667
487.000000	0.648
494.000000	0.623
500.000000	0.601
508.000000	0.573
515.000000	0.548
522.000000	0.524
530.000000	0.496
538.000000	0.467
545.000000	0.442
552.000000	0.417
560.000000	0.387
570.000000	0.348
580.000000	0.308
590.000000	0.268
600.000000	0.225
608.000000	0.190
615.000000	0.159
622.000000	0.127
630.000000	0.090
640.000000	0.041
650.000000	-0.007
660.000000	-0.056
670.000000	-0.103
680.000000	-0.150
690.000000	-0.195
700.000000	-0.239
710.000000	-0.281
720.000000	-0.321
730.000000	-0.359
740.000000	-0.395
750.000000	-0.429
762.000000	-0.466
775.000000	-0.504
788.000000	-0.539
800.000000	-0.571
812.000000	-0.603
825.000000	-0.638
838.000000	-0.670
850.000000	-0.696
862.000000	-0.719
875.000000	-0.740
885.000000	-0.754
900.000000	-0.769
912.000000	-0.776
925.000000	-0.780
938.000000	-0.779
950.000000	-0.774
962.000000	-0.766
975.000000	-0.750
988.000000	-0.728
1000.000000	-0.701
1015.000000	-0.657
1030.000000	-0.605
1044.000000	-0.550
1060.000000	-0.482
1075.000000	-0.415
1090.000000	-0.345
1106.000000	-0.268
1120.000000	-0.199
1138.000000	-0.109
1150.000000	-0.048
1172.000000	0.066
1180.000000	0.108
1206.000000	0.243
1220.000000	0.314
1241.000000	0.418
1250.000000	0.461
1265.000000	0.530
1280.000000	0.597
1315.000000	0.747
1320.000000	0.768
1340.000000	0.851
1360.000000	0.933
1380.000000	1.014
1400.000000	1.095
1430.000000	1.216
1450.000000	1.297
1475.000000	1.399
1500.000000	1.501
1525.000000	1.605
1550.000000	1.711
1575.000000	1.818
1600.000000	1.928
1625.000000	2.040
1650.000000	2.155
1675.000000	2.274
1700.000000	2.395
1725.000000	2.520
1750.000000	2.648
1775.000000	2.779
1800.000000	2.914
1825.000000	3.052
1850.000000	3.194
1875.000000	3.340
1900.000000	3.490
1925.000000	3.644
1950.000000	3.804
1975.000000	3.974
2000.000000	4.155
2030.000000	4.387
2060.000000	4.631
2090.000000	4.881
2120.000000	5.133
2140.000000	5.301
2180.000000	5.633
2200.000000	5.797
2240.000000	6.121
2270.000000	6.358
2300.000000	6.588
2330.000000	6.812
2360.000000	7.029
2400.000000	7.305
2430.000000	7.502
2470.000000	7.745
2500.000000	7.911
2540.000000	8.112
2580.000000	8.292
2620.000000	8.453
2650.000000	8.564
2690.000000	8.699
2720.000000	8.791
2760.000000	8.901
2800.000000	8.998
2850.000000	9.101
2900.000000	9.184
2950.000000	9.246
3000.000000	9.289
3040.000000	9.308
3070.000000	9.312
3110.000000	9.302
3150.000000	9.270
3200.000000	9.202
3250.000000	9.105
3300.000000	8.990
3350.000000	8.860
3400.000000	8.722
3450.000000	8.576
3500.000000	8.423
3550.000000	8.266
3600.000000	8.104
3650.000000	7.940
3700.000000	7.775
3750.000000	7.608
3820.000000	7.375
3870.000000	7.210
3950.000000	6.956
4000.000000	6.808
4060.000000	6.643
4120.000000	6.490
4180.000000	6.347
4250.000000	6.189
4310.000000	6.059
4370.000000	5.935
4440.000000	5.795
4500.000000	5.681
4550.000000	5.588
4620.000000	5.462
4680.000000	5.357
4750.000000	5.238
4820.000000	5.121
4870.000000	5.038
4940.000000	4.924
5000.000000	4.826
5080.000000	4.697
5150.000000	4.583
5220.000000	4.468
5300.000000	4.334
5380.000000	4.198
5450.000000	4.077
5520.000000	3.955
5600.000000	3.816
5700.000000	3.644
5800.000000	3.476
5900.000000	3.314
6000.000000	3.163
6080.000000	3.051
6150.000000	2.961
6220.000000	2.882
6300.000000	2.810
6400.000000	2.744
6500.000000	2.702
6600.000000	2.676
6700.000000	2.662
6800.000000	2.654
6900.000000	2.651
7000.000000	2.652
7100.000000	2.654
7200.000000	2.657
7300.000000	2.659
7400.000000	2.657
7500.000000	2.650
7620.000000	2.631
7750.000000	2.591
7880.000000	2.519
8000.000000	2.413
8120.000000	2.261
8250.000000	2.052
8380.000000	1.809
8500.000000	1.564
8620.000000	1.307
8750.000000	1.018
8850.000000	0.791
9000.000000	0.449
9120.000000	0.177
9250.000000	-0.114
9380.000000	-0.399
9500.000000	-0.656
9620.000000	-0.906
9750.000000	-1.167
9880.000000	-1.419
10000.000000	-1.642
10150.000000	-1.908
10300.000000	-2.167
10440.000000	-2.405
10600.000000	-2.680
10750.000000	-2.945
10900.000000	-3.220
11060.000000	-3.526
11200.000000	-3.805
11380.000000	-4.179
11500.000000	-4.436
11720.000000	-4.919
11800.000000	-5.096
12060.000000	-5.672
12200.000000	-5.973
12410.000000	-6.402
12500.000000	-6.573
12650.000000	-6.835
12800.000000	-7.064
13150.000000	-7.479
13200.000000	-7.525
13400.000000	-7.670
13600.000000	-7.752
13800.000000	-7.781
14000.000000	-7.766
14300.000000	-7.691
14500.000000	-7.622
14750.000000	-7.524
15000.000000	-7.424
15250.000000	-7.330
15500.000000	-7.249
15750.000000	-7.194
16000.000000	-7.178
16250.000000	-7.210
16500.000000	-7.284
16750.000000	-7.388
17000.000000	-7.510
17250.000000	-7.647
17500.000000	-7.794
17750.000000	-7.952
18000.000000	-8.118
18250.000000	-8.294
18500.000000	-8.480
18750.000000	-8.679
19000.000000	-8.892
19250.000000	-9.116
19500.000000	-9.344
19750.000000	-9.553
20000.000000	-9.692
